GCA_000009005.1_ASM900v1_genomic.fna	RF122
GCA_002952015.1_ASM295201v1_genomic.fna	K5
GCF_002952015.1_ASM295201v1_genomic.fna	K5
GCA_003010875.1_ASM301087v1_genomic.fna	FORC59
GCF_003010875.1_ASM301087v1_genomic.fna	FORC59
GCA_003029645.1_ASM302964v1_genomic.fna	CFSAN064038
GCF_003029645.1_ASM302964v1_genomic.fna	CFSAN064038
GCA_003030065.1_ASM303006v1_genomic.fna	CFSAN018749
GCF_003030065.1_ASM303006v1_genomic.fna	CFSAN018749
GCA_003030085.1_ASM303008v1_genomic.fna	CFSAN064037
GCF_003030085.1_ASM303008v1_genomic.fna	CFSAN064037
GCA_003030225.1_ASM303022v1_genomic.fna	CFSAN018750
GCF_003030225.1_ASM303022v1_genomic.fna	CFSAN018750
GCA_003031285.1_ASM303128v1_genomic.fna	TF3198
GCF_003031285.1_ASM303128v1_genomic.fna	TF3198
GCA_003031425.1_ASM303142v1_genomic.fna	CFSAN007896
GCF_003031425.1_ASM303142v1_genomic.fna	CFSAN007896
GCA_003031485.1_ASM303148v1_genomic.fna	CC5
GCF_003031485.1_ASM303148v1_genomic.fna	CC5
GCA_003073395.1_ASM307339v1_genomic.fna	CIT
GCF_003073395.1_ASM307339v1_genomic.fna	CIT
GCA_003073415.1_ASM307341v1_genomic.fna	CAR
GCF_003073415.1_ASM307341v1_genomic.fna	CAR
GCA_003073435.1_ASM307343v1_genomic.fna	OXLIM
GCF_003073435.1_ASM307343v1_genomic.fna	OXLIM
GCA_003073635.1_ASM307363v1_genomic.fna	AR466
GCF_003073635.1_ASM307363v1_genomic.fna	AR466
GCA_003073655.1_ASM307365v1_genomic.fna	AR465
GCF_003073655.1_ASM307365v1_genomic.fna	AR465
GCA_003073715.1_ASM307371v1_genomic.fna	AR461
GCF_003073715.1_ASM307371v1_genomic.fna	AR461
GCA_003073755.1_ASM307375v1_genomic.fna	AR464
GCF_003073755.1_ASM307375v1_genomic.fna	AR464
GCA_003073775.1_ASM307377v1_genomic.fna	AR462
GCF_003073775.1_ASM307377v1_genomic.fna	AR462
GCA_003111725.1_ASM311172v1_genomic.fna	SVH7513
GCF_003111725.1_ASM311172v1_genomic.fna	SVH7513
GCA_003111745.1_ASM311174v1_genomic.fna	PTDrAP2
GCF_003111745.1_ASM311174v1_genomic.fna	PTDrAP2
GCA_003184985.1_ASM318498v1_genomic.fna	IT1-S
GCF_003184985.1_ASM318498v1_genomic.fna	IT1-S
GCA_003185005.1_ASM318500v1_genomic.fna	IT4-R
GCF_003185005.1_ASM318500v1_genomic.fna	IT4-R
GCA_003186105.1_ASM318610v1_genomic.fna	MOK063
GCF_003186105.1_ASM318610v1_genomic.fna	MOK063
GCA_003186125.1_ASM318612v1_genomic.fna	MOK042
GCF_003186125.1_ASM318612v1_genomic.fna	MOK042
GCA_003193665.1_ASM319366v1_genomic.fna	AR_0472
GCF_003193665.1_ASM319366v1_genomic.fna	AR_0472
GCA_003193685.1_ASM319368v1_genomic.fna	AR_0223
GCF_003193685.1_ASM319368v1_genomic.fna	AR_0223
GCA_003193705.1_ASM319370v1_genomic.fna	AR_0219
GCF_003193705.1_ASM319370v1_genomic.fna	AR_0219
GCA_003193725.1_ASM319372v1_genomic.fna	AR_0216
GCF_003193725.1_ASM319372v1_genomic.fna	AR_0216
GCA_003193745.1_ASM319374v1_genomic.fna	AR_0470
GCF_003193745.1_ASM319374v1_genomic.fna	AR_0470
GCA_003193765.1_ASM319376v1_genomic.fna	AR_0471
GCF_003193765.1_ASM319376v1_genomic.fna	AR_0471
GCA_003193785.1_ASM319378v1_genomic.fna	AR_0473
GCF_003193785.1_ASM319378v1_genomic.fna	AR_0473
GCA_003193885.1_ASM319388v1_genomic.fna	AR_0467
GCF_003193885.1_ASM319388v1_genomic.fna	AR_0467
GCA_003193965.1_ASM319396v1_genomic.fna	AR_0225
GCF_003193965.1_ASM319396v1_genomic.fna	AR_0225
GCA_003194005.1_ASM319400v1_genomic.fna	AR_0469
GCF_003194005.1_ASM319400v1_genomic.fna	AR_0469
GCA_003194025.1_ASM319402v1_genomic.fna	AR_0215
GCF_003194025.1_ASM319402v1_genomic.fna	AR_0215
GCA_003194405.1_ASM319440v1_genomic.fna	CHU15-056
GCF_003194405.1_ASM319440v1_genomic.fna	CHU15-056
GCA_003203595.1_ASM320359v1_genomic.fna	AR_0226
GCF_003203595.1_ASM320359v1_genomic.fna	AR_0226
GCA_003203615.1_ASM320361v1_genomic.fna	AR_0468
GCF_003203615.1_ASM320361v1_genomic.fna	AR_0468
GCA_003203635.1_ASM320363v1_genomic.fna	AR_0228
GCF_003203635.1_ASM320363v1_genomic.fna	AR_0228
GCA_003203655.1_ASM320365v1_genomic.fna	AR_0222
GCF_003203655.1_ASM320365v1_genomic.fna	AR_0222
GCA_003203675.1_ASM320367v1_genomic.fna	AR_0220
GCF_003203675.1_ASM320367v1_genomic.fna	AR_0220
GCA_003264775.1_ASM326477v1_genomic.fna	CMRSA-3
GCF_003264775.1_ASM326477v1_genomic.fna	CMRSA-3
GCA_003264815.1_ASM326481v1_genomic.fna	CMRSA-6
GCF_003264815.1_ASM326481v1_genomic.fna	CMRSA-6
GCA_003288395.1_ASM328839v1_genomic.fna	AR_475
GCF_003288395.1_ASM328839v1_genomic.fna	AR_475
GCA_003330905.1_ASM333090v1_genomic.fna	AR_474
GCF_003330905.1_ASM333090v1_genomic.fna	AR_474
GCA_003342735.1_ASM334273v1_genomic.fna	E16SA093
GCF_003342735.1_ASM334273v1_genomic.fna	E16SA093
GCA_003342775.1_ASM334277v1_genomic.fna	F17SA003
GCF_003342775.1_ASM334277v1_genomic.fna	F17SA003
GCA_003347055.1_ASM334705v1_genomic.fna	FORC_061
GCF_003347055.1_ASM334705v1_genomic.fna	FORC_061
GCA_003351925.1_ASM335192v1_genomic.fna	FORC_062
GCF_003351925.1_ASM335192v1_genomic.fna	FORC_062
GCA_003354545.1_ASM335454v1_genomic.fna	27
GCF_003354545.1_ASM335454v1_genomic.fna	27
GCA_003354565.1_ASM335456v1_genomic.fna	187
GCF_003354565.1_ASM335456v1_genomic.fna	187
GCA_003354585.1_ASM335458v1_genomic.fna	629
GCF_003354585.1_ASM335458v1_genomic.fna	629
GCA_003354605.1_ASM335460v1_genomic.fna	422
GCF_003354605.1_ASM335460v1_genomic.fna	422
GCA_003354625.1_ASM335462v1_genomic.fna	468
GCF_003354625.1_ASM335462v1_genomic.fna	468
GCA_003354645.1_ASM335464v1_genomic.fna	128
GCF_003354645.1_ASM335464v1_genomic.fna	128
GCA_003354665.1_ASM335466v1_genomic.fna	165
GCF_003354665.1_ASM335466v1_genomic.fna	165
GCA_003354685.1_ASM335468v1_genomic.fna	277
GCA_020389165.1_ASM2038916v1_genomic.fna	277
GCF_003354685.1_ASM335468v1_genomic.fna	277
GCF_020389165.1_ASM2038916v1_genomic.fna	277
GCA_003354705.1_ASM335470v1_genomic.fna	61
GCF_003354705.1_ASM335470v1_genomic.fna	61
GCA_003354725.1_ASM335472v1_genomic.fna	143
GCF_003354725.1_ASM335472v1_genomic.fna	143
GCA_003354745.1_ASM335474v1_genomic.fna	466
GCF_003354745.1_ASM335474v1_genomic.fna	466
GCA_003354765.1_ASM335476v1_genomic.fna	191
GCF_003354765.1_ASM335476v1_genomic.fna	191
GCA_003354785.1_ASM335478v1_genomic.fna	85
GCF_003354785.1_ASM335478v1_genomic.fna	85
GCA_003354805.1_ASM335480v1_genomic.fna	54
GCF_003354805.1_ASM335480v1_genomic.fna	54
GCA_003354865.1_ASM335486v1_genomic.fna	45
GCF_003354865.1_ASM335486v1_genomic.fna	45
GCA_003354885.1_ASM335488v1_genomic.fna	164
GCF_003354885.1_ASM335488v1_genomic.fna	164
GCA_003354905.1_ASM335490v1_genomic.fna	78
GCF_003354905.1_ASM335490v1_genomic.fna	78
GCA_003354925.1_ASM335492v1_genomic.fna	135
GCF_003354925.1_ASM335492v1_genomic.fna	135
GCA_003354945.1_ASM335494v1_genomic.fna	545
GCF_003354945.1_ASM335494v1_genomic.fna	545
GCA_003354965.1_ASM335496v1_genomic.fna	546
GCF_003354965.1_ASM335496v1_genomic.fna	546
GCA_003354985.1_ASM335498v1_genomic.fna	628
GCF_003354985.1_ASM335498v1_genomic.fna	628
GCA_003394105.1_ASM339410v1_genomic.fna	WCH-SK2
GCF_003394105.1_ASM339410v1_genomic.fna	WCH-SK2
GCA_003425545.1_ASM342554v1_genomic.fna	199
GCF_003425545.1_ASM342554v1_genomic.fna	199
GCA_003425835.1_ASM342583v1_genomic.fna	28
GCF_003425835.1_ASM342583v1_genomic.fna	28
GCA_003425885.1_ASM342588v1_genomic.fna	82
GCF_003425885.1_ASM342588v1_genomic.fna	82
GCA_003425915.1_ASM342591v1_genomic.fna	64
GCF_003425915.1_ASM342591v1_genomic.fna	64
GCA_003426145.1_ASM342614v1_genomic.fna	MOZ66
GCF_003426145.1_ASM342614v1_genomic.fna	MOZ66
GCA_003431365.1_ASM343136v1_genomic.fna	CFBR-105
GCF_003431365.1_ASM343136v1_genomic.fna	CFBR-105
GCA_003432345.1_ASM343234v1_genomic.fna	NX-T55
GCF_003432345.1_ASM343234v1_genomic.fna	NX-T55
GCA_003432365.1_ASM343236v1_genomic.fna	QD-CD9
GCF_003432365.1_ASM343236v1_genomic.fna	QD-CD9
GCA_003490125.1_ASM349012v1_genomic.fna	O17
GCF_003490125.1_ASM349012v1_genomic.fna	O17
GCA_003573835.1_ASM357383v1_genomic.fna	JMUB3031
GCF_003573835.1_ASM357383v1_genomic.fna	JMUB3031
GCA_003573855.1_ASM357385v1_genomic.fna	JMUB1273
GCF_003573855.1_ASM357385v1_genomic.fna	JMUB1273
GCA_003595365.1_ASM359536v1_genomic.fna	USA300-SUR1
GCF_003595365.1_ASM359536v1_genomic.fna	USA300-SUR1
GCA_003595385.1_ASM359538v1_genomic.fna	USA300-SUR2
GCF_003595385.1_ASM359538v1_genomic.fna	USA300-SUR2
GCA_003595405.1_ASM359540v1_genomic.fna	USA300-SUR3
GCF_003595405.1_ASM359540v1_genomic.fna	USA300-SUR3
GCA_003595425.1_ASM359542v1_genomic.fna	USA300-SUR4
GCF_003595425.1_ASM359542v1_genomic.fna	USA300-SUR4
GCA_003595445.1_ASM359544v1_genomic.fna	USA300-SUR5
GCF_003595445.1_ASM359544v1_genomic.fna	USA300-SUR5
GCA_003595465.1_ASM359546v1_genomic.fna	USA300-SUR6
GCF_003595465.1_ASM359546v1_genomic.fna	USA300-SUR6
GCA_003595485.1_ASM359548v1_genomic.fna	USA300-SUR7
GCF_003595485.1_ASM359548v1_genomic.fna	USA300-SUR7
GCA_003595505.1_ASM359550v1_genomic.fna	USA300-SUR8
GCF_003595505.1_ASM359550v1_genomic.fna	USA300-SUR8
GCA_003609855.1_ASM360985v1_genomic.fna	JP080
GCF_003609855.1_ASM360985v1_genomic.fna	JP080
GCA_003609895.1_ASM360989v1_genomic.fna	GN3
GCF_003609895.1_ASM360989v1_genomic.fna	GN3
GCA_003609915.1_ASM360991v1_genomic.fna	GN1
GCF_003609915.1_ASM360991v1_genomic.fna	GN1
GCA_003627835.1_ASM362783v1_genomic.fna	O326
GCF_003627835.1_ASM362783v1_genomic.fna	O326
GCA_003827915.1_ASM382791v1_genomic.fna	FDAARGOS_504
GCF_003827915.1_ASM382791v1_genomic.fna	FDAARGOS_504
GCA_003855575.1_ASM385557v1_genomic.fna	80wphwpl_v1
GCF_003855575.1_ASM385557v1_genomic.fna	80wphwpl_v1
GCA_003944865.1_ASM394486v1_genomic.fna	80wphwpl
GCF_003944865.1_ASM394486v1_genomic.fna	80wphwpl
GCA_003945405.1_ASM394540v1_genomic.fna	TUM9458
GCF_003945405.1_ASM394540v1_genomic.fna	TUM9458
GCA_003945425.1_ASM394542v1_genomic.fna	TUM9463
GCF_003945425.1_ASM394542v1_genomic.fna	TUM9463
GCA_003952625.1_ASM395262v1_genomic.fna	PMB 81-4
GCF_003952625.1_ASM395262v1_genomic.fna	PMB 81-4
GCA_003955945.1_ASM395594v1_genomic.fna	O267
GCF_003955945.1_ASM395594v1_genomic.fna	O267
GCA_003957315.1_ASM395731v1_genomic.fna	PMB 64-1
GCF_003957315.1_ASM395731v1_genomic.fna	PMB 64-1
GCA_003991015.1_ASM399101v1_genomic.fna	USA 100
GCF_003991015.1_ASM399101v1_genomic.fna	USA 100
GCA_004026165.1_ASM402616v1_genomic.fna	PCFH-226
GCF_004026165.1_ASM402616v1_genomic.fna	PCFH-226
GCA_004026185.1_ASM402618v1_genomic.fna	PCFA-221
GCF_004026185.1_ASM402618v1_genomic.fna	PCFA-221
GCA_004118995.1_ASM411899v1_genomic.fna	LAC
GCA_015475575.1_ASM1547557v1_genomic.fna	LAC
GCF_004118995.1_ASM411899v1_genomic.fna	LAC
GCF_015475575.1_ASM1547557v1_genomic.fna	LAC
GCA_004136235.1_ASM413623v1_genomic.fna	M51
GCF_004136235.1_ASM413623v1_genomic.fna	M51
GCA_004136255.1_ASM413625v1_genomic.fna	M48
GCF_004136255.1_ASM413625v1_genomic.fna	M48
GCA_004136655.1_ASM413665v1_genomic.fna	S57
GCF_004136655.1_ASM413665v1_genomic.fna	S57
GCA_004153365.1_ASM415336v1_genomic.fna	VB31683
GCF_004153365.1_ASM415336v1_genomic.fna	VB31683
GCA_004193875.1_ASM419387v1_genomic.fna	C3948
GCF_004193875.1_ASM419387v1_genomic.fna	C3948
GCA_004193895.1_ASM419389v1_genomic.fna	H489
GCF_004193895.1_ASM419389v1_genomic.fna	H489
GCA_004208595.1_ASM420859v1_genomic.fna	592
GCF_004208595.1_ASM420859v1_genomic.fna	592
GCA_004421085.1_ASM442108v1_genomic.fna	04-002
GCF_004421085.1_ASM442108v1_genomic.fna	04-002
GCA_004614295.1_ASM461429v1_genomic.fna	C8879
GCF_004614295.1_ASM461429v1_genomic.fna	C8879
GCA_004614315.1_ASM461431v1_genomic.fna	JK3137
GCF_004614315.1_ASM461431v1_genomic.fna	JK3137
GCA_004771335.1_ASM477133v1_genomic.fna	O217
GCF_004771335.1_ASM477133v1_genomic.fna	O217
GCA_004771515.1_ASM477151v1_genomic.fna	B119
GCF_004771515.1_ASM477151v1_genomic.fna	B119
GCA_004771975.1_ASM477197v1_genomic.fna	O408
GCF_004771975.1_ASM477197v1_genomic.fna	O408
GCA_004772055.1_ASM477205v1_genomic.fna	O331
GCF_004772055.1_ASM477205v1_genomic.fna	O331
GCA_004772175.1_ASM477217v1_genomic.fna	O55
GCF_004772175.1_ASM477217v1_genomic.fna	O55
GCA_004772215.1_ASM477221v1_genomic.fna	O268
GCF_004772215.1_ASM477221v1_genomic.fna	O268
GCA_004785995.1_ASM478599v1_genomic.fna	WCUH29
GCF_004785995.1_ASM478599v1_genomic.fna	WCUH29
GCA_004797195.1_ASM479719v1_genomic.fna	O82
GCF_004797195.1_ASM479719v1_genomic.fna	O82
GCA_005705815.1_ASM570581v1_genomic.fna	Lr6
GCF_005705815.1_ASM570581v1_genomic.fna	Lr6
GCA_005707015.1_ASM570701v1_genomic.fna	R50
GCF_005707015.1_ASM570701v1_genomic.fna	R50
GCA_005707215.1_ASM570721v1_genomic.fna	Lr12
GCF_005707215.1_ASM570721v1_genomic.fna	Lr12
GCA_005707335.1_ASM570733v1_genomic.fna	Lr3
GCF_005707335.1_ASM570733v1_genomic.fna	Lr3
GCA_005885975.1_ASM588597v1_genomic.fna	Col52-A5
GCF_005885975.1_ASM588597v1_genomic.fna	Col52-A5
GCA_005889995.1_ASM588999v1_genomic.fna	J01
GCF_005889995.1_ASM588999v1_genomic.fna	J01
GCA_005890015.1_ASM589001v1_genomic.fna	JKD6004
GCF_005890015.1_ASM589001v1_genomic.fna	JKD6004
GCA_005890035.1_ASM589003v1_genomic.fna	D592-HR
GCF_005890035.1_ASM589003v1_genomic.fna	D592-HR
GCA_005931015.2_ASM593101v2_genomic.fna	GD487
GCF_005931015.1_ASM593101v1_genomic.fna	GD487
GCF_005931015.2_ASM593101v2_genomic.fna	GD487
GCA_005931035.2_ASM593103v2_genomic.fna	GD1108
GCF_005931035.1_ASM593103v1_genomic.fna	GD1108
GCF_005931035.2_ASM593103v2_genomic.fna	GD1108
GCA_005931055.2_ASM593105v2_genomic.fna	GD1696
GCF_005931055.1_ASM593105v1_genomic.fna	GD1696
GCF_005931055.2_ASM593105v2_genomic.fna	GD1696
GCA_005954685.1_ASM595468v1_genomic.fna	D592
GCF_005954685.1_ASM595468v1_genomic.fna	D592
GCA_006088835.1_ASM608883v1_genomic.fna	aureus
GCF_006088835.1_ASM608883v1_genomic.fna	aureus
GCA_006094915.1_ASM609491v1_genomic.fna	ATCC 12600
GCF_006094915.1_ASM609491v1_genomic.fna	ATCC 12600
GCA_006158985.1_ASM615898v1_genomic.fna	S15
GCF_006158985.1_ASM615898v1_genomic.fna	S15
GCA_006364675.1_ASM636467v1_genomic.fna	FDAARGOS_773
GCF_006364675.1_ASM636467v1_genomic.fna	FDAARGOS_773
GCA_006364775.1_ASM636477v1_genomic.fna	FDAARGOS_766
GCF_006364775.1_ASM636477v1_genomic.fna	FDAARGOS_766
GCA_007185035.1_ASM718503v1_genomic.fna	JRA307
GCF_007185035.1_ASM718503v1_genomic.fna	JRA307
GCA_007410625.1_ASM741062v1_genomic.fna	JKD6004-DR
GCF_007410625.1_ASM741062v1_genomic.fna	JKD6004-DR
GCA_007726325.1_ASM772632v1_genomic.fna	B3-14B
GCF_007726325.1_ASM772632v1_genomic.fna	B3-14B
GCA_007726465.1_ASM772646v1_genomic.fna	B2-7A
GCF_007726465.1_ASM772646v1_genomic.fna	B2-7A
GCA_007726495.1_ASM772649v1_genomic.fna	B2-15A
GCF_007726495.1_ASM772649v1_genomic.fna	B2-15A
GCA_007726525.1_ASM772652v1_genomic.fna	B4-59C
GCF_007726525.1_ASM772652v1_genomic.fna	B4-59C
GCA_007726545.1_ASM772654v1_genomic.fna	B8-13D
GCF_007726545.1_ASM772654v1_genomic.fna	B8-13D
GCA_007726565.1_ASM772656v1_genomic.fna	B3-17D
GCF_007726565.1_ASM772656v1_genomic.fna	B3-17D
GCA_007813675.1_ASM781367v1_genomic.fna	13
GCF_007813675.1_ASM781367v1_genomic.fna	13
GCA_007826355.1_ASM782635v1_genomic.fna	NP66
GCF_007826355.1_ASM782635v1_genomic.fna	NP66
GCA_007954445.1_ASM795444v1_genomic.fna	BSN9S
GCF_007954445.1_ASM795444v1_genomic.fna	BSN9S
GCA_007954465.1_ASM795446v1_genomic.fna	BSN9R
GCF_007954465.1_ASM795446v1_genomic.fna	BSN9R
GCA_007998145.1_ASM799814v1_genomic.fna	X22
GCF_007998145.1_ASM799814v1_genomic.fna	X22
GCA_008244705.1_ASM824470v1_genomic.fna	NRS384
GCF_008244705.1_ASM824470v1_genomic.fna	NRS384
GCA_008244725.1_ASM824472v1_genomic.fna	NRS384-rpoB-H481N-NCV
GCF_008244725.1_ASM824472v1_genomic.fna	NRS384-rpoB-H481N-NCV
GCA_008244745.1_ASM824474v1_genomic.fna	NRS384-rpoB-H481N-SCV
GCF_008244745.1_ASM824474v1_genomic.fna	NRS384-rpoB-H481N-SCV
GCA_008329865.1_ASM832986v1_genomic.fna	CFSAN082782
GCF_008329865.1_ASM832986v1_genomic.fna	CFSAN082782
GCA_008329885.1_ASM832988v1_genomic.fna	CFSAN082781
GCF_008329885.1_ASM832988v1_genomic.fna	CFSAN082781
GCA_008330045.1_ASM833004v1_genomic.fna	VGC1
GCF_008330045.1_ASM833004v1_genomic.fna	VGC1
GCA_008330585.1_ASM833058v1_genomic.fna	CFSAN082783
GCF_008330585.1_ASM833058v1_genomic.fna	CFSAN082783
GCA_008370815.1_ASM837081v1_genomic.fna	16445
GCF_008370815.1_ASM837081v1_genomic.fna	16445
GCA_008462245.1_ASM846224v1_genomic.fna	GD1706
GCF_008462245.1_ASM846224v1_genomic.fna	GD1706
GCA_008619075.1_ASM861907v1_genomic.fna	KUN1163
GCF_008619075.1_ASM861907v1_genomic.fna	KUN1163
GCA_008619235.1_ASM861923v1_genomic.fna	KUH140013
GCF_008619235.1_ASM861923v1_genomic.fna	KUH140013
GCA_008619415.1_ASM861941v1_genomic.fna	KUH140046
GCF_008619415.1_ASM861941v1_genomic.fna	KUH140046
GCA_008619595.1_ASM861959v1_genomic.fna	KUH140087
GCF_008619595.1_ASM861959v1_genomic.fna	KUH140087
GCA_008619795.1_ASM861979v1_genomic.fna	KUH140331
GCF_008619795.1_ASM861979v1_genomic.fna	KUH140331
GCA_008619935.1_ASM861993v1_genomic.fna	KUH180038
GCF_008619935.1_ASM861993v1_genomic.fna	KUH180038
GCA_008620055.1_ASM862005v1_genomic.fna	KUH180062
GCF_008620055.1_ASM862005v1_genomic.fna	KUH180062
GCA_008620175.1_ASM862017v1_genomic.fna	KUH180129
GCF_008620175.1_ASM862017v1_genomic.fna	KUH180129
GCA_008693765.1_ASM869376v1_genomic.fna	FDAARGOS_660
GCF_008693765.1_ASM869376v1_genomic.fna	FDAARGOS_660
GCA_008934005.1_ASM893400v1_genomic.fna	ER02837.3
GCA_008934035.1_ASM893403v1_genomic.fna	ER00503.3
GCA_008934055.1_ASM893405v1_genomic.fna	ER01817.3
GCA_008934075.1_ASM893407v1_genomic.fna	ER03857.3
GCA_008934095.1_ASM893409v1_genomic.fna	ER04385.3
GCA_008934115.1_ASM893411v1_genomic.fna	ER01518.3
GCA_008934135.1_ASM893413v1_genomic.fna	PS00001.3
GCA_008934155.1_ASM893415v1_genomic.fna	ER02658.3
GCA_008934175.1_ASM893417v1_genomic.fna	ER03444.3
GCA_008934195.1_ASM893419v1_genomic.fna	ER04436.3
GCA_008934215.1_ASM893421v1_genomic.fna	ER01838.3
GCA_008934235.1_ASM893423v1_genomic.fna	ER04235.3
GCA_008934255.1_ASM893425v1_genomic.fna	ER04450.3
GCA_008934275.1_ASM893427v1_genomic.fna	ER03759.3
GCA_008934295.1_ASM893429v1_genomic.fna	ER02243.3
GCA_008934315.1_ASM893431v1_genomic.fna	ER04119.3
GCA_008934335.1_ASM893433v1_genomic.fna	ER01109.3
GCA_008934355.1_ASM893435v1_genomic.fna	ER04013.3
GCA_008934375.1_ASM893437v1_genomic.fna	ER04246.3
GCA_008934395.1_ASM893439v1_genomic.fna	ER00695.3
GCA_008934415.1_ASM893441v1_genomic.fna	ER04127.3
GCA_008934435.1_ASM893443v1_genomic.fna	ER02836.3
GCA_008934455.1_ASM893445v1_genomic.fna	ER01121.3
GCA_008934475.1_ASM893447v1_genomic.fna	ER04020.4
GCA_008934495.1_ASM893449v1_genomic.fna	ER00610.3
GCA_008934515.1_ASM893451v1_genomic.fna	ER04086.3
GCA_008934535.1_ASM893453v1_genomic.fna	ER04115.3
GCA_008934555.1_ASM893455v1_genomic.fna	ER00994.3
GCA_008934575.1_ASM893457v1_genomic.fna	ER02972.3
GCA_008934595.1_ASM893459v1_genomic.fna	ER00551.3
GCA_008934615.1_ASM893461v1_genomic.fna	ER04320.3
GCA_008934635.1_ASM893463v1_genomic.fna	ER03760.3
GCA_008934655.1_ASM893465v1_genomic.fna	ER01689.3
GCA_008934675.1_ASM893467v1_genomic.fna	ER04142.3
GCA_008934695.1_ASM893469v1_genomic.fna	ER04612.3
GCA_008934715.1_ASM893471v1_genomic.fna	ER04041.3
GCA_008934735.1_ASM893473v1_genomic.fna	ER03996.3
GCA_008934755.1_ASM893475v1_genomic.fna	ER02637.3
GCA_008934775.1_ASM893477v1_genomic.fna	ER03321.3
GCA_008934795.1_ASM893479v1_genomic.fna	ER03868.3
GCA_008934815.1_ASM893481v1_genomic.fna	ER04219.3
GCA_008934835.1_ASM893483v1_genomic.fna	ER04567.3
GCA_008934855.1_ASM893485v1_genomic.fna	ER02360.3
GCA_008934875.1_ASM893487v1_genomic.fna	ER03761.3
GCA_008934895.1_ASM893489v1_genomic.fna	ER00959.3
GCA_008934915.1_ASM893491v1_genomic.fna	ER01425.3
GCA_008934935.1_ASM893493v1_genomic.fna	ER01062.3
GCA_008934955.1_ASM893495v1_genomic.fna	ER02947.3
GCA_008934975.1_ASM893497v1_genomic.fna	PS00002.3
GCA_008934995.1_ASM893499v1_genomic.fna	ER03113.3
GCA_008935015.1_ASM893501v1_genomic.fna	ER01719.3
GCA_008935035.1_ASM893503v1_genomic.fna	ER01836.3
GCA_008935095.1_ASM893509v1_genomic.fna	ER04174.3
GCA_008935115.1_ASM893511v1_genomic.fna	ER02988.3
GCA_008935135.1_ASM893513v1_genomic.fna	ER04242.3
GCA_008935155.1_ASM893515v1_genomic.fna	ER01892.3
GCA_008935175.1_ASM893517v1_genomic.fna	ER00749.3
GCA_008935195.1_ASM893519v1_genomic.fna	PS00004.3
GCA_008935215.1_ASM893521v1_genomic.fna	ER02094.3
GCA_008935235.1_ASM893523v1_genomic.fna	ER01935.3
GCA_008935255.1_ASM893525v1_genomic.fna	ER03750.3
GCA_008935275.1_ASM893527v1_genomic.fna	ER03023.3
GCA_008935295.1_ASM893529v1_genomic.fna	ER04164.3
GCA_008935315.1_ASM893531v1_genomic.fna	ER02703.3
GCA_008935335.1_ASM893533v1_genomic.fna	ER04166.3
GCA_008935355.1_ASM893535v1_genomic.fna	ER04069.3
GCA_008935375.1_ASM893537v1_genomic.fna	ER01776.3
GCA_008935395.1_ASM893539v1_genomic.fna	ER03762.3
GCA_008935415.1_ASM893541v1_genomic.fna	ER04402.3
GCA_008935435.1_ASM893543v1_genomic.fna	ER04225.3
GCA_008935455.1_ASM893545v1_genomic.fna	ER02746.3
GCA_008935475.1_ASM893547v1_genomic.fna	ER03717.3
